Hotel_ID,Hotel_Name,Hotel_Group,Class,Total_Rooms,Year,Month,Month_Name,Occupied_Rooms,Occupancy_Rate,Avg_Room_Rate_AED,Room_Revenue_AED,Guest_Arrivals,Avg_Length_of_Stay,Source_Region,Source_Country,RevPAR,ADR,Total_Available_Rooms
DXBH-4S-021,Hyatt Jonview,Premium,4 star,219,2023,2,February,184,0.838048781,737.67,4071945.8,1584,3.5,South Asia,India,618.2034443,737.67,6570
DXBH-4S-021,Hyatt Jonview,Premium,4 star,219,2023,3,March,169,0.77032378,719.22,3646443.16,1628,3.1,Western Europe,UK,554.0322692,719.22,6570
DXBH-4S-021,Hyatt Jonview,Premium,4 star,219,2023,4,April,163,0.743899573,689.39,3371127.47,1626,3.0,South Asia,India,512.8369269,689.39,6570
DXBH-4S-021,Hyatt Jonview,Premium,4 star,219,2023,5,May,148,0.67558963,624.28,2771786.78,1827,2.4,GCC,Oman,421.757094,624.28,6570
DXBH-4S-021,Hyatt Jonview,Premium,4 star,219,2023,6,June,170,0.776505905,707.19,3606677.24,1560,3.3,Western Europe,France,549.1372109,707.19,6570
DXBH-4S-021,Hyatt Jonview,Premium,4 star,219,2023,7,July,187,0.8560152,729.3,4091348.3,1620,3.5,South Asia,India,624.2918853,729.3,6570
DXBH-4S-021,Hyatt Jonview,Premium,4 star,219,2023,8,August,172,0.78512275,765.12,3589091.96,1610,3.2,Russia & CIS,Russia,600.7131188,765.12,6570
DXBH-4S-021,Hyatt Jonview,Premium,4 star,219,2023,9,September,161,0.735531613,640.69,3094546.86,1916,2.5,South Asia,India,471.2477489,640.69,6570
DXBH-4S-021,Hyatt Jonview,Premium,4 star,219,2023,10,October,146,0.665892091,623.55,2731143.52,1638,2.7,GCC,Oman,415.2170131,623.55,6570
DXBH-4S-021,Hyatt Jonview,Premium,4 star,219,2023,11,November,157,0.714635864,726.27,3109757.75,2016,2.3,Russia & CIS,Russia,519.0185887,726.27,6570
DXBH-4S-021,Hyatt Jonview,Premium,4 star,219,2023,12,December,198,0.903552743,835.61,4963501.46,1784,3.3,South Asia,India,755.0177076,835.61,6570
DXBH-4S-021,Hyatt Jonview,Premium,4 star,219,2024,1,January,197,0.898369393,844.96,4993735.99,1535,3.9,GCC,Oman,759.0862025,844.96,6570
DXBH-4S-021,Hyatt Jonview,Premium,4 star,219,2024,2,February,196,0.89716782,843.48,4959651.57,1651,3.6,GCC,Saudi Arabia,756.7431129,843.48,6570
DXBH-4S-021,Hyatt Jonview,Premium,4 star,219,2024,3,March,175,0.800764016,769.57,4040252.68,1714,3.1,Western Europe,UK,616.2439639,769.57,6570
DXBH-4S-021,Hyatt Jonview,Premium,4 star,219,2024,4,April,169,0.77097629,733.17,3717172.42,1396,3.6,Western Europe,France,565.2566863,733.17,6570
DXBH-4S-021,Hyatt Jonview,Premium,4 star,219,2024,5,May,151,0.691015572,660.34,2991346.2,1339,3.4,Western Europe,France,456.3052228,660.34,6570
DXBH-4S-021,Hyatt Jonview,Premium,4 star,219,2024,6,June,181,0.828272779,811.75,4407779.91,1896,2.9,South Asia,India,672.3504285,811.75,6570
DXBH-4S-021,Hyatt Jonview,Premium,4 star,219,2024,7,July,194,0.887727451,,4906251.27,1595,3.6,Russia & CIS,Kazakhstan,,,6570
DXBH-4S-021,Hyatt Jonview,Premium,4 star,219,2024,8,August,176,0.805196763,862.16,4138386.35,2302,2.3,Russia & CIS,Russia,694.2084409,862.16,6570
DXBH-4S-021,Hyatt Jonview,Premium,4 star,219,2024,9,September,172,0.783345212,705.79,3641853.25,1332,3.9,South Asia,Other,552.877217,705.79,6570
DXBH-4S-021,Hyatt Jonview,Premium,4 star,219,2024,10,October,158,0.719768263,738.05,3180316.04,1761,2.7,Russia & CIS,Russia,531.2249667,738.05,6570
DXBH-4S-021,Hyatt Jonview,Premium,4 star,219,2024,11,November,166,0.755724644,841.78,3810946.39,1462,3.4,Russia & CIS,Russia,636.1538906,841.78,6570
DXBH-4S-021,Hyatt Jonview,Premium,4 star,219,2024,12,December,208,0.949093625,884.91,5521832.0,2392,2.6,GCC,Kuwait,839.86244,884.91,6570
DXBH-4S-021,Hyatt Jonview,Premium,4 star,219,2025,1,January,214,0.974935151,963.46,6185391.79,1700,3.8,South Asia,India,939.3110208,963.46,6570
DXBH-4S-021,Hyatt Jonview,Premium,4 star,219,2025,2,February,189,0.864152131,907.48,5145397.97,1772,3.2,Western Europe,UK,784.2007762,907.48,6570
DXBH-4S-021,Hyatt Jonview,Premium,4 star,219,2025,3,March,178,0.812685657,853.78,4559188.38,1935,2.8,Western Europe,France,693.85476,853.78,6570
DXBH-4S-021,Hyatt Jonview,Premium,4 star,219,2025,4,April,164,0.748435514,913.09,4084013.96,1404,3.5,Russia & CIS,Kazakhstan,683.3889837,913.09,6570
DXBH-4S-021,Hyatt Jonview,Premium,4 star,219,2025,5,May,152,0.696115698,744.38,3394369.11,1540,3.0,Western Europe,UK,518.1746033,744.38,6570
DXBH-4S-021,Hyatt Jonview,Premium,4 star,219,2025,6,June,183,0.835354405,863.09,4738344.78,1884,2.9,Western Europe,France,720.9860335,863.09,6570
DXBH-4S-021,Hyatt Jonview,Premium,4 star,219,2025,7,July,200,0.91180133,899.4,5396373.87,2395,2.5,South Asia,India,820.0741159,899.4,6570
DXBH-4S-021,Hyatt Jonview,Premium,4 star,219,2025,8,August,195,0.891183382,846.21,4950303.59,2252,2.6,Western Europe,UK,754.12829,846.21,6570
DXBH-4S-021,Hyatt Jonview,Premium,4 star,219,2025,9,September,164,0.748439175,865.97,3873229.99,1903,2.6,Russia & CIS,Russia,648.1258723,865.97,6570
DXBH-4S-021,Hyatt Jonview,Premium,4 star,219,2025,10,October,155,0.707555087,708.47,3294365.6,1653,2.8,Western Europe,Germany,501.2815522,708.47,6570
DXBH-4S-021,Hyatt Jonview,Premium,4 star,219,2025,11,November,182,0.8320043,895.35,4444197.19,2029,2.7,Russia & CIS,Russia,744.9350504,895.35,6570
DXBH-4S-021,Hyatt Jonview,Premium,4 star,219,2025,12,December,205,0.938337366,1102.06,6161533.13,1586,3.9,Russia & CIS,Russia,1034.104078,1102.06,6570
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2020,1,January,117,0.713320444,535.86,1880869.7,1067,3.3,South Asia,Pakistan,382.239893,535.86,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2020,2,February,108,0.659162071,512.61,1660867.95,1038,3.1,Russia & CIS,Russia,337.8930694,512.61,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2020,3,March,60,0.365298472,504.78,908606.47,584,3.1,GCC,Oman,184.3953629,504.78,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2020,4,April,60,0.365866812,479.33,862788.59,549,3.3,Western Europe,Germany,175.3709388,479.33,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2020,5,May,53,0.321061256,425.61,676724.79,518,3.1,South Asia,Pakistan,136.6468813,425.61,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2020,6,June,68,0.413331287,504.08,1028319.53,664,3.1,Western Europe,UK,208.3520354,504.08,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2020,7,July,69,0.419411728,504.86,1045055.51,640,3.2,South Asia,India,211.7442048,504.86,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2020,8,August,65,0.396904806,,976187.22,544,3.6,Western Europe,France,,,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2020,9,September,58,0.354851468,454.66,791112.24,713,2.4,Russia & CIS,Russia,161.3367686,454.66,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2020,10,October,58,0.351272744,413.08,718759.39,738,2.4,GCC,Saudi Arabia,145.1037452,413.08,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2020,11,November,59,0.357314047,468.46,829169.96,489,3.6,Western Europe,France,167.3873383,468.46,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2020,12,December,72,0.439948461,578.24,1248994.86,831,2.6,Western Europe,Germany,254.3957983,578.24,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2021,1,January,157,0.954298078,656.42,3091744.44,1312,3.6,Russia & CIS,Russia,626.4203443,656.42,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2021,2,February,149,0.907485154,598.08,2673435.15,1582,2.8,Russia & CIS,Russia,542.7487208,598.08,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2021,3,March,133,0.808981401,598.52,2388106.02,1591,2.5,Western Europe,Germany,484.1915482,598.52,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2021,4,April,102,0.622150312,566.66,1733977.86,993,3.1,GCC,Oman,352.5476959,566.66,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2021,5,May,96,0.587363999,481.99,1388133.02,1061,2.7,Western Europe,UK,283.1035738,481.99,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2021,6,June,117,0.712996919,572.72,2010260.21,1093,3.2,South Asia,India,408.3475957,572.72,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2021,7,July,124,0.754616871,626.17,2329349.38,1409,2.6,GCC,Saudi Arabia,472.5184461,626.17,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2021,8,August,120,0.733202548,592.29,2132242.11,1239,2.9,Russia & CIS,Russia,434.2685369,592.29,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2021,9,September,110,0.672842931,510.67,1685217.63,1419,2.3,South Asia,Pakistan,343.6006994,510.67,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2021,10,October,143,0.870034949,485.85,2084280.28,1161,3.7,GCC,Oman,422.7064801,485.85,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2021,11,November,149,0.908647416,544.36,2433283.93,1430,3.1,Western Europe,UK,494.6313076,544.36,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2021,12,December,162,0.99,683.57,3322157.25,1935,2.5,GCC,Oman,676.7343,683.57,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2022,1,January,138,0.839618376,758.45,3139983.16,1870,2.2,Western Europe,France,636.8085572,758.45,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2022,2,February,130,0.791721266,814.35,2887234.6,1244,3.1,Russia & CIS,Russia,644.7382132,814.35,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2022,3,March,125,0.765160836,707.5,2653120.82,1085,3.5,South Asia,Other,541.3512918,707.5,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2022,4,April,116,0.708073305,657.01,2286403.72,1477,2.4,Western Europe,Germany,465.2112424,657.01,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2022,5,May,113,0.688925858,,1930118.18,1192,2.8,Russia & CIS,Russia,,,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2022,6,June,133,0.808318759,672.7,2684083.45,1406,2.8,GCC,Saudi Arabia,543.7560293,672.7,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2022,7,July,132,0.802936559,808.67,2911222.26,1273,3.1,Russia & CIS,Russia,649.310707,808.67,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2022,8,August,134,0.816065308,707.27,2843215.7,1171,3.4,South Asia,India,577.1785105,707.27,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2022,9,September,113,0.688361014,607.71,2060129.51,999,3.4,South Asia,India,418.3238721,607.71,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2022,10,October,113,0.687511331,654.89,2018253.92,1166,2.9,Russia & CIS,Russia,450.2442959,654.89,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2022,11,November,131,0.798386403,650.71,2557298.13,1371,2.9,South Asia,Other,519.5180166,650.71,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2022,12,December,150,0.913250275,771.15,3470175.49,1473,3.1,South Asia,Other,704.2529492,771.15,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2023,1,January,142,0.867427323,875.06,3388865.67,1476,2.9,Russia & CIS,Russia,759.0509535,875.06,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2023,2,February,129,0.789474612,736.35,2849676.43,1161,3.3,Western Europe,UK,581.3296302,736.35,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2023,3,March,125,0.763738581,700.53,2626970.83,1263,3.0,GCC,Oman,535.0217884,700.53,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2023,4,April,117,0.713022172,761.64,2430317.04,1180,3.0,Russia & CIS,Kazakhstan,543.066207,761.64,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2023,5,May,106,0.649369108,623.89,1983963.21,913,3.5,South Asia,Pakistan,405.1348928,623.89,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2023,6,June,125,0.760351144,720.21,2700771.15,1318,2.8,Western Europe,Germany,547.6124973,720.21,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2023,7,July,141,0.861630916,758.72,3209376.04,1623,2.6,South Asia,India,653.7366084,758.72,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2023,8,August,133,0.810656749,695.67,2775731.41,1333,3.0,Western Europe,Germany,563.9495808,695.67,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2023,9,September,121,0.737278909,628.01,2279682.34,788,4.6,Western Europe,UK,463.0185275,628.01,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2023,10,October,114,0.692342334,674.6,2097381.78,1186,2.9,Russia & CIS,Russia,467.0541387,674.6,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2023,11,November,122,0.742817856,674.57,2468916.76,1187,3.1,GCC,Saudi Arabia,501.0826414,674.57,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2023,12,December,148,0.899785315,836.78,3715320.5,1760,2.5,South Asia,India,752.9223556,836.78,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2024,1,January,142,0.868420793,887.95,3782653.41,1185,3.6,South Asia,Pakistan,771.1142429,887.95,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2024,2,February,135,0.825359804,851.3,3447748.57,1374,2.9,Western Europe,UK,702.6288009,851.3,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2024,3,March,128,,789.07,3030016.37,1035,3.7,Western Europe,France,,789.07,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2024,4,April,119,0.724611835,736.72,2630091.15,1394,2.6,Western Europe,UK,533.8360309,736.72,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2024,5,May,111,0.676518451,665.6,2216458.36,1139,2.9,GCC,Oman,450.2906813,665.6,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2024,6,June,134,0.818768213,772.39,3105003.56,1209,3.3,South Asia,Other,632.4083799,772.39,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2024,7,July,145,0.884456187,,3689157.65,941,4.6,GCC,Oman,,,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2024,8,August,140,0.855206569,773.98,3250704.95,1228,3.4,South Asia,India,661.9127804,773.98,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2024,9,September,126,0.768109409,694.0,2623314.08,1154,3.3,South Asia,India,533.0679301,694.0,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2024,10,October,111,0.67802571,739.04,2237279.45,1663,2.0,Russia & CIS,Kazakhstan,501.0881206,739.04,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2024,11,November,126,0.770553534,813.6,2795825.86,1076,3.5,Russia & CIS,Russia,626.9223555,813.6,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2024,12,December,150,,884.47,3980111.62,1296,3.5,Western Europe,UK,,884.47,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2025,1,January,146,0.888467612,930.65,4076237.63,1794,2.4,GCC,Saudi Arabia,826.8523827,930.65,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2025,2,February,150,0.914979177,993.4,4063916.07,1397,3.2,Russia & CIS,Russia,908.9403143,993.4,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2025,3,March,126,0.770651102,834.02,3152578.89,1076,3.5,South Asia,Pakistan,642.7384324,834.02,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2025,4,April,121,0.735367147,803.35,2916165.94,937,3.9,South Asia,Pakistan,590.7571975,803.35,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2025,5,May,122,0.745124101,703.38,2574366.97,1319,2.8,Western Europe,UK,524.1053901,703.38,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2025,6,June,140,0.854507842,842.44,3538248.09,1348,3.1,Western Europe,France,719.871586,842.44,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2025,7,July,139,0.849874115,1007.49,3819295.94,1449,2.9,Russia & CIS,Russia,856.239672,1007.49,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2025,8,August,140,0.854376794,827.22,3474335.49,1157,3.6,Western Europe,UK,706.7575719,827.22,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2025,9,September,125,0.760786731,785.46,2945463.14,1411,2.7,South Asia,Other,597.5675459,785.46,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2025,10,October,119,0.72747851,741.31,2646489.72,1287,2.8,South Asia,Pakistan,539.2870944,741.31,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2025,11,November,139,0.847506215,884.14,3351679.9,1462,2.9,Russia & CIS,Russia,749.3141447,884.14,4920
DXBH-4S-022,"Sanders, Thomas and Norris Hotel",Premium,4 star,164,2025,12,December,152,0.927536335,974.26,4442630.58,1409,3.2,GCC,Oman,903.6615499,974.26,4920
DXBH-4S-023,"Hill, Flores and Hines Hotel",Premium,4 star,230,2020,1,January,158,0.686709515,558.6,2647769.45,1553,3.1,Western Europe,Germany,383.595935,558.6,6900
DXBH-4S-023,"Hill, Flores and Hines Hotel",Premium,4 star,230,2020,2,February,148,0.64323647,525.74,2334292.61,1050,4.2,Russia & CIS,Russia,338.1751416,525.74,6900
DXBH-4S-023,"Hill, Flores and Hines Hotel",Premium,4 star,230,2020,3,March,86,0.373626597,505.15,1303290.56,737,3.5,GCC,Saudi Arabia,188.7374757,505.15,6900
DXBH-4S-023,"Hill, Flores and Hines Hotel",Premium,4 star,230,2020,4,April,82,0.357775773,468.34,1152107.38,676,3.6,South Asia,Pakistan,167.5607054,468.34,6900
DXBH-4S-023,"Hill, Flores and Hines Hotel",Premium,4 star,230,2020,5,May,79,0.342888237,431.26,1022090.39,1145,2.1,South Asia,India,147.873981,431.26,6900
DXBH-4S-023,"Hill, Flores and Hines Hotel",Premium,4 star,230,2020,6,June,88,0.380848419,508.75,1343090.7,700,3.8,Western Europe,Germany,193.756633,508.75,6900
DXBH-4S-023,"Hill, Flores and Hines Hotel",Premium,4 star,230,2020,7,July,92,0.398090684,513.4,1416995.59,1218,2.3,Russia & CIS,Russia,204.3797573,513.4,6900
DXBH-4S-023,"Hill, Flores and Hines Hotel",Premium,4 star,230,2020,8,August,93,0.404121085,495.31,1381907.55,868,3.2,South Asia,India,200.1652144,495.31,6900
DXBH-4S-023,"Hill, Flores and Hines Hotel",Premium,4 star,230,2020,9,September,85,0.37121862,454.82,1159800.68,867,2.9,Russia & CIS,Kazakhstan,168.8376527,454.82,6900
DXBH-4S-023,"Hill, Flores and Hines Hotel",Premium,4 star,230,2020,10,October,81,0.352956035,415.39,1009392.32,802,3.0,South Asia,Pakistan,146.6144073,415.39,6900
DXBH-4S-023,"Hill, Flores and Hines Hotel",Premium,4 star,230,2020,11,November,83,0.362242965,480.4,1196207.26,898,2.8,Russia & CIS,Kazakhstan,174.0215205,480.4,6900
DXBH-4S-023,"Hill, Flores and Hines Hotel",Premium,4 star,230,2020,12,December,105,0.455790712,575.38,1812440.8,1689,1.9,South Asia,Other,262.2528599,575.38,6900
DXBH-4S-023,"Hill, Flores and Hines Hotel",Premium,4 star,230,2021,1,January,227,0.98757141,626.88,4269053.88,2229,3.1,Russia & CIS,Russia,619.0887656,626.88,6900
DXBH-4S-023,"Hill, Flores and Hines Hotel",Premium,4 star,230,2021,2,February,206,0.895011369,611.04,3776211.13,1924,3.2,South Asia,India,546.8877468,611.04,6900
DXBH-4S-023,"Hill, Flores and Hines Hotel",Premium,4 star,230,2021,3,March,187,0.812115878,578.4,3244799.75,2213,2.5,South Asia,Pakistan,469.7278236,578.4,6900
DXBH-4S-023,"Hill, Flores and Hines Hotel",Premium,4 star,230,2021,4,April,154,0.667974992,541.86,2503390.0,1933,2.4,GCC,Saudi Arabia,361.9489291,541.86,6900
DXBH-4S-023,"Hill, Flores and Hines Hotel",Premium,4 star,230,2021,5,May,138,0.598673745,510.81,2114759.29,1341,3.1,Western Europe,UK,305.8085356,510.81,6900
DXBH-4S-023,"Hill, Flores and Hines Hotel",Premium,4 star,230,2021,6,June,159,0.691223731,584.48,2787971.24,1908,2.5,South Asia,Pakistan,404.006446,584.48,6900
DXBH-4S-023,"Hill, Flores and Hines Hotel",Premium,4 star,230,2021,7,July,167,0.724911169,631.47,3163641.19,1723,2.9,Russia & CIS,Kazakhstan,457.759656,631.47,6900
DXBH-4S-023,"Hill, Flores and Hines Hotel",Premium,4 star,230,2021,8,August,160,0.696908124,567.59,2724427.47,1662,2.9,GCC,Kuwait,395.5580824,567.59,6900
DXBH-4S-023,"Hill, Flores and Hines Hotel",Premium,4 star,230,2021,9,September,144,0.626519442,521.67,2253620.49,1508,2.9,Russia & CIS,Kazakhstan,326.8363971,521.67,6900
DXBH-4S-023,"Hill, Flores and Hines Hotel",Premium,4 star,230,2021,10,October,187,0.812728699,491.83,2759159.61,1971,2.8,GCC,Saudi Arabia,399.7243559,491.83,6900
DXBH-4S-023,"Hill, Flores and Hines Hotel",Premium,4 star,230,2021,11,November,219,0.953606993,564.98,3711907.64,2320,2.8,South Asia,India,538.7688788,564.98,6900
DXBH-4S-023,"Hill, Flores and Hines Hotel",Premium,4 star,230,2021,12,December,228,0.99,654.5,4476793.62,1788,3.8,GCC,Saudi Arabia,647.955,654.5,6900
DXBH-4S-023,"Hill, Flores and Hines Hotel",Premium,4 star,230,2022,1,January,200,0.869637611,777.76,4666537.66,2250,2.7,Western Europe,Germany,676.3693486,777.76,6900
DXBH-4S-023,"Hill, Flores and Hines Hotel",Premium,4 star,230,2022,2,February,198,0.859485179,740.71,4399818.23,2772,2.1,South Asia,India,636.629267,740.71,6900
DXBH-4S-023,"Hill, Flores and Hines Hotel",Premium,4 star,230,2022,3,March,168,0.728266428,696.79,3511815.25,1774,2.8,South Asia,Pakistan,507.4487644,696.79,6900
DXBH-4S-023,"Hill, Flores and Hines Hotel",Premium,4 star,230,2022,4,April,164,0.712165152,661.53,3254725.58,1639,3.0,Western Europe,UK,471.118613,661.53,6900
DXBH-4S-023,"Hill, Flores and Hines Hotel",Premium,4 star,230,2022,5,May,155,0.675511947,626.9,2650081.5,1273,3.7,Russia & CIS,Russia,423.4784393,626.9,6900
DXBH-4S-023,"Hill, Flores and Hines Hotel",Premium,4 star,230,2022,6,June,174,0.757890812,698.63,3646864.2,1542,3.4,GCC,Oman,529.4852578,698.63,6900
DXBH-4S-023,"Hill, Flores and Hines Hotel",Premium,4 star,230,2022,7,July,188,0.817763264,1908.37118,4107714.53,2031,2.8,GCC,Saudi Arabia,1560.595845,1908.37118,6900
DXBH-4S-023,"Hill, Flores and Hines Hotel",Premium,4 star,230,2022,8,August,177,0.77028912,741.24,3578166.64,2253,2.4,Russia & CIS,Russia,570.969107,741.24,6900
DXBH-4S-023,"Hill, Flores and Hines Hotel",Premium,4 star,230,2022,9,September,163,0.707519253,688.07,3058767.32,1316,3.7,Russia & CIS,Kazakhstan,486.8227724,688.07,6900
DXBH-4S-023,"Hill, Flores and Hines Hotel",Premium,4 star,230,2022,10,October,159,0.693318562,659.12,2858177.08,1351,3.5,Russia & CIS,Kazakhstan,456.9801308,659.12,6900
DXBH-4S-023,"Hill, Flores and Hines Hotel",Premium,4 star,230,2022,11,November,186,0.810072778,647.88,3615166.96,1584,3.5,GCC,Saudi Arabia,524.8299516,647.88,6900
DXBH-4S-023,"Hill, Flores and Hines Hotel",Premium,4 star,230,2022,12,December,212,0.922047242,778.11,4948748.62,2910,2.2,GCC,Oman,717.4541794,778.11,6900
DXBH-4S-023,"Hill, Flores and Hines Hotel",Premium,4 star,230,2023,1,January,204,0.888051705,807.9,4944359.69,2480,2.5,GCC,Kuwait,717.4569726,807.9,6900
DXBH-4S-023,"Hill, Flores and Hines Hotel",Premium,4 star,230,2023,2,February,188,0.815559044,771.38,4350573.81,2435,2.3,South Asia,India,629.1059352,771.38,6900
DXBH-4S-023,"Hill, Flores and Hines Hotel",Premium,4 star,230,2023,3,March,178,0.77380536,732.75,3912862.85,1741,3.1,South Asia,Pakistan,567.0058774,732.75,6900
DXBH-4S-023,"Hill, Flores and Hines Hotel",Premium,4 star,230,2023,4,April,169,0.735996694,694.01,3518614.04,1770,2.9,Western Europe,Germany,510.7890657,694.01,6900
DXBH-4S-023,"Hill, Flores and Hines Hotel",Premium,4 star,230,2023,5,May,161,0.698732803,607.58,2934628.13,1455,3.3,South Asia,India,424.5360767,607.58,6900
DXBH-4S-023,"Hill, Flores and Hines Hotel",Premium,4 star,230,2023,6,June,183,0.79599064,699.96,3842776.48,1753,3.1,South Asia,Pakistan,557.1616084,699.96,6900
DXBH-4S-023,"Hill, Flores and Hines Hotel",Premium,4 star,230,2023,7,July,192,0.83584946,743.84,4284518.71,2154,2.7,Western Europe,Germany,621.7382623,743.84,6900
DXBH-4S-023,"Hill, Flores and Hines Hotel",Premium,4 star,230,2023,8,August,178,1.0,709.91,3790928.14,1625,3.3,Western Europe,UK,709.91,709.91,6900
DXBH-4S-023,"Hill, Flores and Hines Hotel",Premium,4 star,230,2023,9,September,171,0.744176093,651.09,3340069.72,1201,4.3,GCC,Kuwait,484.5256127,651.09,6900
